sample_id,left,bottom,right,top,transform_a,transform_e,spatial_group_id,spatial_group_size,split,bbox_wgs84
142,-74.13386554264149,18.464238056752123,-74.12236710700476,18.475736492388855,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1338655426,18.4642380568,-74.1223671070,18.4757364924"
143,-74.13386554264149,18.45848883893376,-74.12236710700476,18.469987274570492,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1338655426,18.4584888389,-74.1223671070,18.4699872746"
144,-74.13386554264149,18.441241185478663,-74.12236710700476,18.452739621115395,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1338655426,18.4412411855,-74.1223671070,18.4527396211"
145,-74.13386554264149,18.4354919676603,-74.12236710700476,18.44699040329703,8.983152841189951e-05,-8.983152841192748e-05,3,1269,train,"-74.1338655426,18.4354919677,-74.1223671070,18.4469904033"
146,-74.13386554264149,18.429742749841935,-74.12236710700476,18.441241185478667,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1338655426,18.4297427498,-74.1223671070,18.4412411855"
147,-74.13386554264149,18.42399353202357,-74.12236710700476,18.4354919676603,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1338655426,18.4239935320,-74.1223671070,18.4354919677"
148,-74.13386554264149,18.418244314205204,-74.12236710700476,18.429742749841935,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1338655426,18.4182443142,-74.1223671070,18.4297427498"
149,-74.13386554264149,18.41249509638684,-74.12236710700476,18.42399353202357,8.983152841189951e-05,-8.983152841192748e-05,3,1269,train,"-74.1338655426,18.4124950964,-74.1223671070,18.4239935320"
150,-74.13386554264149,18.406745878568476,-74.12236710700476,18.418244314205207,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1338655426,18.4067458786,-74.1223671070,18.4182443142"
151,-74.13386554264149,18.40099666075011,-74.12236710700476,18.41249509638684,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1338655426,18.4009966608,-74.1223671070,18.4124950964"
152,-74.13386554264149,18.395247442931744,-74.12236710700476,18.406745878568476,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1338655426,18.3952474429,-74.1223671070,18.4067458786"
153,-74.13386554264149,18.389498225113382,-74.12236710700476,18.40099666075011,8.983152841189951e-05,-8.983152841192748e-05,3,1269,train,"-74.1338655426,18.3894982251,-74.1223671070,18.4009966608"
154,-74.13386554264149,18.383749007295016,-74.12236710700476,18.395247442931748,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1338655426,18.3837490073,-74.1223671070,18.3952474429"
155,-74.13386554264149,18.37799978947665,-74.12236710700476,18.389498225113382,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1338655426,18.3779997895,-74.1223671070,18.3894982251"
156,-74.13386554264149,18.372250571658284,-74.12236710700476,18.383749007295016,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1338655426,18.3722505717,-74.1223671070,18.3837490073"
157,-74.13386554264149,18.36650135383992,-74.12236710700476,18.37799978947665,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1338655426,18.3665013538,-74.1223671070,18.3779997895"
158,-74.13386554264149,18.360752136021556,-74.12236710700476,18.372250571658288,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1338655426,18.3607521360,-74.1223671070,18.3722505717"
159,-74.13386554264149,18.35500291820319,-74.12236710700476,18.366501353839922,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1338655426,18.3550029182,-74.1223671070,18.3665013538"
160,-74.13386554264149,18.349253700384825,-74.12236710700476,18.360752136021556,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1338655426,18.3492537004,-74.1223671070,18.3607521360"
161,-74.13386554264149,18.34350448256646,-74.12236710700476,18.35500291820319,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1338655426,18.3435044826,-74.1223671070,18.3550029182"
162,-74.13386554264149,18.337755264748097,-74.12236710700476,18.34925370038483,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1338655426,18.3377552647,-74.1223671070,18.3492537004"
163,-74.13386554264149,18.33200604692973,-74.12236710700476,18.343504482566463,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1338655426,18.3320060469,-74.1223671070,18.3435044826"
164,-74.13386554264149,18.30900917565627,-74.12236710700476,18.320507611293003,8.983152841189951e-05,-8.983152841195546e-05,5,9,val,"-74.1338655426,18.3090091757,-74.1223671070,18.3205076113"
165,-74.13386554264149,18.303259957837906,-74.12236710700476,18.314758393474637,8.983152841189951e-05,-8.983152841195546e-05,5,9,val,"-74.1338655426,18.3032599578,-74.1223671070,18.3147583935"
166,-74.13386554264149,18.257266215290986,-74.12236710700476,18.268764650927718,8.983152841189951e-05,-8.983152841195546e-05,6,9,test,"-74.1338655426,18.2572662153,-74.1223671070,18.2687646509"
167,-74.13386554264149,18.25151699747262,-74.12236710700476,18.263015433109352,8.983152841189951e-05,-8.983152841195546e-05,6,9,test,"-74.1338655426,18.2515169975,-74.1223671070,18.2630154331"
168,-74.12811632482313,18.510231799299042,-74.1166178891864,18.521730234935774,8.983152841189951e-05,-8.983152841195546e-05,4,10,test,"-74.1281163248,18.5102317993,-74.1166178892,18.5217302349"
169,-74.12811632482313,18.50448258148068,-74.1166178891864,18.51598101711741,8.983152841189951e-05,-8.983152841195546e-05,4,10,test,"-74.1281163248,18.5044825815,-74.1166178892,18.5159810171"
170,-74.12811632482313,18.475736492388855,-74.1166178891864,18.487234928025586,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.4757364924,-74.1166178892,18.4872349280"
171,-74.12811632482313,18.46998727457049,-74.1166178891864,18.48148571020722,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.4699872746,-74.1166178892,18.4814857102"
172,-74.12811632482313,18.464238056752123,-74.1166178891864,18.475736492388855,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.4642380568,-74.1166178892,18.4757364924"
173,-74.12811632482313,18.45848883893376,-74.1166178891864,18.469987274570492,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.4584888389,-74.1166178892,18.4699872746"
174,-74.12811632482313,18.4354919676603,-74.1166178891864,18.44699040329703,8.983152841189951e-05,-8.983152841192748e-05,3,1269,train,"-74.1281163248,18.4354919677,-74.1166178892,18.4469904033"
175,-74.12811632482313,18.429742749841935,-74.1166178891864,18.441241185478667,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.4297427498,-74.1166178892,18.4412411855"
176,-74.12811632482313,18.42399353202357,-74.1166178891864,18.4354919676603,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.4239935320,-74.1166178892,18.4354919677"
177,-74.12811632482313,18.418244314205204,-74.1166178891864,18.429742749841935,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.4182443142,-74.1166178892,18.4297427498"
178,-74.12811632482313,18.41249509638684,-74.1166178891864,18.42399353202357,8.983152841189951e-05,-8.983152841192748e-05,3,1269,train,"-74.1281163248,18.4124950964,-74.1166178892,18.4239935320"
179,-74.12811632482313,18.406745878568476,-74.1166178891864,18.418244314205207,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.4067458786,-74.1166178892,18.4182443142"
180,-74.12811632482313,18.40099666075011,-74.1166178891864,18.41249509638684,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.4009966608,-74.1166178892,18.4124950964"
181,-74.12811632482313,18.395247442931744,-74.1166178891864,18.406745878568476,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.3952474429,-74.1166178892,18.4067458786"
182,-74.12811632482313,18.389498225113382,-74.1166178891864,18.40099666075011,8.983152841189951e-05,-8.983152841192748e-05,3,1269,train,"-74.1281163248,18.3894982251,-74.1166178892,18.4009966608"
183,-74.12811632482313,18.383749007295016,-74.1166178891864,18.395247442931748,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.3837490073,-74.1166178892,18.3952474429"
184,-74.12811632482313,18.37799978947665,-74.1166178891864,18.389498225113382,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.3779997895,-74.1166178892,18.3894982251"
185,-74.12811632482313,18.372250571658284,-74.1166178891864,18.383749007295016,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.3722505717,-74.1166178892,18.3837490073"
186,-74.12811632482313,18.36650135383992,-74.1166178891864,18.37799978947665,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.3665013538,-74.1166178892,18.3779997895"
187,-74.12811632482313,18.360752136021556,-74.1166178891864,18.372250571658288,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.3607521360,-74.1166178892,18.3722505717"
188,-74.12811632482313,18.35500291820319,-74.1166178891864,18.366501353839922,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.3550029182,-74.1166178892,18.3665013538"
189,-74.12811632482313,18.349253700384825,-74.1166178891864,18.360752136021556,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.3492537004,-74.1166178892,18.3607521360"
190,-74.12811632482313,18.34350448256646,-74.1166178891864,18.35500291820319,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.3435044826,-74.1166178892,18.3550029182"
191,-74.12811632482313,18.337755264748097,-74.1166178891864,18.34925370038483,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.3377552647,-74.1166178892,18.3492537004"
192,-74.12811632482313,18.33200604692973,-74.1166178891864,18.343504482566463,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.1281163248,18.3320060469,-74.1166178892,18.3435044826"
193,-74.12811632482313,18.30900917565627,-74.1166178891864,18.320507611293003,8.983152841189951e-05,-8.983152841195546e-05,5,9,val,"-74.1281163248,18.3090091757,-74.1166178892,18.3205076113"
194,-74.12811632482313,18.303259957837906,-74.1166178891864,18.314758393474637,8.983152841189951e-05,-8.983152841195546e-05,5,9,val,"-74.1281163248,18.3032599578,-74.1166178892,18.3147583935"
195,-74.12811632482313,18.263015433109352,-74.1166178891864,18.274513868746084,8.983152841189951e-05,-8.983152841195546e-05,6,9,test,"-74.1281163248,18.2630154331,-74.1166178892,18.2745138687"
196,-74.12811632482313,18.257266215290986,-74.1166178891864,18.268764650927718,8.983152841189951e-05,-8.983152841195546e-05,6,9,test,"-74.1281163248,18.2572662153,-74.1166178892,18.2687646509"
197,-74.12811632482313,18.25151699747262,-74.1166178891864,18.263015433109352,8.983152841189951e-05,-8.983152841195546e-05,6,9,test,"-74.1281163248,18.2515169975,-74.1166178892,18.2630154331"
198,-74.12236710700476,18.510231799299042,-74.11086867136802,18.521730234935774,8.98315284120114e-05,-8.983152841195546e-05,4,10,test,"-74.1223671070,18.5102317993,-74.1108686714,18.5217302349"
199,-74.12236710700476,18.50448258148068,-74.11086867136802,18.51598101711741,8.98315284120114e-05,-8.983152841195546e-05,4,10,test,"-74.1223671070,18.5044825815,-74.1108686714,18.5159810171"
200,-74.12236710700476,18.45848883893376,-74.11086867136802,18.469987274570492,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1223671070,18.4584888389,-74.1108686714,18.4699872746"
201,-74.12236710700476,18.4354919676603,-74.11086867136802,18.44699040329703,8.98315284120114e-05,-8.983152841192748e-05,3,1269,train,"-74.1223671070,18.4354919677,-74.1108686714,18.4469904033"
202,-74.12236710700476,18.429742749841935,-74.11086867136802,18.441241185478667,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1223671070,18.4297427498,-74.1108686714,18.4412411855"
203,-74.12236710700476,18.42399353202357,-74.11086867136802,18.4354919676603,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1223671070,18.4239935320,-74.1108686714,18.4354919677"
204,-74.12236710700476,18.418244314205204,-74.11086867136802,18.429742749841935,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1223671070,18.4182443142,-74.1108686714,18.4297427498"
205,-74.12236710700476,18.41249509638684,-74.11086867136802,18.42399353202357,8.98315284120114e-05,-8.983152841192748e-05,3,1269,train,"-74.1223671070,18.4124950964,-74.1108686714,18.4239935320"
206,-74.12236710700476,18.406745878568476,-74.11086867136802,18.418244314205207,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1223671070,18.4067458786,-74.1108686714,18.4182443142"
207,-74.12236710700476,18.40099666075011,-74.11086867136802,18.41249509638684,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1223671070,18.4009966608,-74.1108686714,18.4124950964"
208,-74.12236710700476,18.395247442931744,-74.11086867136802,18.406745878568476,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1223671070,18.3952474429,-74.1108686714,18.4067458786"
209,-74.12236710700476,18.389498225113382,-74.11086867136802,18.40099666075011,8.98315284120114e-05,-8.983152841192748e-05,3,1269,train,"-74.1223671070,18.3894982251,-74.1108686714,18.4009966608"
210,-74.12236710700476,18.383749007295016,-74.11086867136802,18.395247442931748,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1223671070,18.3837490073,-74.1108686714,18.3952474429"
211,-74.12236710700476,18.37799978947665,-74.11086867136802,18.389498225113382,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1223671070,18.3779997895,-74.1108686714,18.3894982251"
212,-74.12236710700476,18.372250571658284,-74.11086867136802,18.383749007295016,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1223671070,18.3722505717,-74.1108686714,18.3837490073"
213,-74.12236710700476,18.36650135383992,-74.11086867136802,18.37799978947665,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1223671070,18.3665013538,-74.1108686714,18.3779997895"
214,-74.12236710700476,18.360752136021556,-74.11086867136802,18.372250571658288,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1223671070,18.3607521360,-74.1108686714,18.3722505717"
215,-74.12236710700476,18.35500291820319,-74.11086867136802,18.366501353839922,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1223671070,18.3550029182,-74.1108686714,18.3665013538"
216,-74.12236710700476,18.349253700384825,-74.11086867136802,18.360752136021556,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1223671070,18.3492537004,-74.1108686714,18.3607521360"
217,-74.12236710700476,18.34350448256646,-74.11086867136802,18.35500291820319,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1223671070,18.3435044826,-74.1108686714,18.3550029182"
218,-74.12236710700476,18.337755264748097,-74.11086867136802,18.34925370038483,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1223671070,18.3377552647,-74.1108686714,18.3492537004"
219,-74.12236710700476,18.263015433109352,-74.11086867136802,18.274513868746084,8.98315284120114e-05,-8.983152841195546e-05,6,9,test,"-74.1223671070,18.2630154331,-74.1108686714,18.2745138687"
220,-74.12236710700476,18.257266215290986,-74.11086867136802,18.268764650927718,8.98315284120114e-05,-8.983152841195546e-05,6,9,test,"-74.1223671070,18.2572662153,-74.1108686714,18.2687646509"
221,-74.1166178891864,18.45848883893376,-74.10511945354966,18.469987274570492,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1166178892,18.4584888389,-74.1051194535,18.4699872746"
222,-74.1166178891864,18.452739621115395,-74.10511945354966,18.464238056752126,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1166178892,18.4527396211,-74.1051194535,18.4642380568"
223,-74.1166178891864,18.429742749841935,-74.10511945354966,18.441241185478667,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1166178892,18.4297427498,-74.1051194535,18.4412411855"
224,-74.1166178891864,18.42399353202357,-74.10511945354966,18.4354919676603,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1166178892,18.4239935320,-74.1051194535,18.4354919677"
225,-74.1166178891864,18.418244314205204,-74.10511945354966,18.429742749841935,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1166178892,18.4182443142,-74.1051194535,18.4297427498"
226,-74.1166178891864,18.41249509638684,-74.10511945354966,18.42399353202357,8.98315284120114e-05,-8.983152841192748e-05,3,1269,train,"-74.1166178892,18.4124950964,-74.1051194535,18.4239935320"
227,-74.1166178891864,18.406745878568476,-74.10511945354966,18.418244314205207,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1166178892,18.4067458786,-74.1051194535,18.4182443142"
228,-74.1166178891864,18.40099666075011,-74.10511945354966,18.41249509638684,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1166178892,18.4009966608,-74.1051194535,18.4124950964"
229,-74.1166178891864,18.395247442931744,-74.10511945354966,18.406745878568476,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.1166178892,18.3952474429,-74.1051194535,18.4067458786"
230,-74.1166178891864,18.389498225113382,-74.10511945354966,18.40099666075011,8.98315284120114e-05,-8.983152841192748e-05,3,1269,train,"-74.1166178892,18.3894982251,-74.1051194535,18.4009966608"
